record,segment,rhythm,time,ecg
04746,04746_Normal,Normal,4.748,-0.08
04746,04746_Normal,Normal,4.752,-0.08
04746,04746_Normal,Normal,4.756,-0.085
04746,04746_Normal,Normal,4.76,-0.08
04746,04746_Normal,Normal,4.764,-0.08
04746,04746_Normal,Normal,4.768,-0.06
04746,04746_Normal,Normal,4.772,-0.06
04746,04746_Normal,Normal,4.776,-0.08
04746,04746_Normal,Normal,4.78,-0.075
04746,04746_Normal,Normal,4.784,-0.025
04746,04746_Normal,Normal,4.788,0.055
04746,04746_Normal,Normal,4.792,0.155
04746,04746_Normal,Normal,4.796,0.19
04746,04746_Normal,Normal,4.8,0.23
04746,04746_Normal,Normal,4.804,0.2
04746,04746_Normal,Normal,4.808,0.22
04746,04746_Normal,Normal,4.812,0.165
04746,04746_Normal,Normal,4.816,0.085
04746,04746_Normal,Normal,4.82,-0.05
04746,04746_Normal,Normal,4.824,-0.205
04746,04746_Normal,Normal,4.828,-0.255
04746,04746_Normal,Normal,4.832,-0.255
04746,04746_Normal,Normal,4.836,-0.18
04746,04746_Normal,Normal,4.84,-0.115
04746,04746_Normal,Normal,4.844,-0.075
04746,04746_Normal,Normal,4.848,-0.055
04746,04746_Normal,Normal,4.852,-0.045
04746,04746_Normal,Normal,4.856,-0.04
04746,04746_Normal,Normal,4.86,-0.045
04746,04746_Normal,Normal,4.864,-0.055
04746,04746_Normal,Normal,4.868,-0.04
04746,04746_Normal,Normal,4.872,-0.045
04746,04746_Normal,Normal,4.876,-0.055
04746,04746_Normal,Normal,4.88,-0.055
04746,04746_Normal,Normal,4.884,-0.04
04746,04746_Normal,Normal,4.888,-0.055
04746,04746_Normal,Normal,4.892,-0.055
04746,04746_Normal,Normal,4.896,-0.045
04746,04746_Normal,Normal,4.9,-0.05
04746,04746_Normal,Normal,4.904,-0.05
04746,04746_Normal,Normal,4.908,-0.045
04746,04746_Normal,Normal,4.912,-0.04
04746,04746_Normal,Normal,4.916,-0.045
04746,04746_Normal,Normal,4.92,-0.055
04746,04746_Normal,Normal,4.924,-0.03
04746,04746_Normal,Normal,4.928,-0.03
04746,04746_Normal,Normal,4.932,-0.04
04746,04746_Normal,Normal,4.936,-0.035
04746,04746_Normal,Normal,4.94,-0.025
04746,04746_Normal,Normal,4.944,-0.005
04746,04746_Normal,Normal,4.948,-0.05
04746,04746_Normal,Normal,4.952,-0.025
04746,04746_Normal,Normal,4.956,-0.03
04746,04746_Normal,Normal,4.96,-0.02
04746,04746_Normal,Normal,4.964,0.005
04746,04746_Normal,Normal,4.968,-0.02
04746,04746_Normal,Normal,4.972,-0.02
04746,04746_Normal,Normal,4.976,-0.01
04746,04746_Normal,Normal,4.98,0.0
04746,04746_Normal,Normal,4.984,-0.01
04746,04746_Normal,Normal,4.988,0.0
04746,04746_Normal,Normal,4.992,0.0
04746,04746_Normal,Normal,4.996,0.005
04746,04746_Normal,Normal,5.0,0.035
04746,04746_Normal,Normal,5.004,0.025
04746,04746_Normal,Normal,5.008,0.04
04746,04746_Normal,Normal,5.012,0.05
04746,04746_Normal,Normal,5.016,0.05
04746,04746_Normal,Normal,5.02,0.05
04746,04746_Normal,Normal,5.024,0.065
04746,04746_Normal,Normal,5.028,0.045
04746,04746_Normal,Normal,5.032,0.065
04746,04746_Normal,Normal,5.036,0.065
04746,04746_Normal,Normal,5.04,0.095
04746,04746_Normal,Normal,5.044,0.105
04746,04746_Normal,Normal,5.048,0.1
04746,04746_Normal,Normal,5.052,0.085
04746,04746_Normal,Normal,5.056,0.105
04746,04746_Normal,Normal,5.06,0.11
04746,04746_Normal,Normal,5.064,0.115
04746,04746_Normal,Normal,5.068,0.09
04746,04746_Normal,Normal,5.072,0.085
04746,04746_Normal,Normal,5.076,0.085
04746,04746_Normal,Normal,5.08,0.1
04746,04746_Normal,Normal,5.084,0.1
04746,04746_Normal,Normal,5.088,0.085
04746,04746_Normal,Normal,5.092,0.105
04746,04746_Normal,Normal,5.096,0.1
04746,04746_Normal,Normal,5.1,0.08
04746,04746_Normal,Normal,5.104,0.07
04746,04746_Normal,Normal,5.108,0.055
04746,04746_Normal,Normal,5.112,0.04
04746,04746_Normal,Normal,5.116,0.045
04746,04746_Normal,Normal,5.12,0.01
04746,04746_Normal,Normal,5.124,0.01
04746,04746_Normal,Normal,5.128,0.01
04746,04746_Normal,Normal,5.132,0.005
04746,04746_Normal,Normal,5.136,-0.01
04746,04746_Normal,Normal,5.14,-0.005
04746,04746_Normal,Normal,5.144,-0.045
04746,04746_Normal,Normal,5.148,-0.045
04746,04746_Normal,Normal,5.152,-0.055
04746,04746_Normal,Normal,5.156,-0.05
04746,04746_Normal,Normal,5.16,-0.045
04746,04746_Normal,Normal,5.164,-0.045
04746,04746_Normal,Normal,5.168,-0.065
04746,04746_Normal,Normal,5.172,-0.075
04746,04746_Normal,Normal,5.176,-0.095
04746,04746_Normal,Normal,5.18,-0.07
04746,04746_Normal,Normal,5.184,-0.07
04746,04746_Normal,Normal,5.188,-0.07
04746,04746_Normal,Normal,5.192,-0.085
04746,04746_Normal,Normal,5.196,-0.085
04746,04746_Normal,Normal,5.2,-0.095
04746,04746_Normal,Normal,5.204,-0.095
04746,04746_Normal,Normal,5.208,-0.105
04746,04746_Normal,Normal,5.212,-0.105
04746,04746_Normal,Normal,5.216,-0.095
04746,04746_Normal,Normal,5.22,-0.09
04746,04746_Normal,Normal,5.224,-0.105
04746,04746_Normal,Normal,5.228,-0.085
04746,04746_Normal,Normal,5.232,-0.105
04746,04746_Normal,Normal,5.236,-0.085
04746,04746_Normal,Normal,5.24,-0.075
04746,04746_Normal,Normal,5.244,-0.09
04746,04746_Normal,Normal,5.248,-0.085
04746,04746_Normal,Normal,5.252,-0.08
04746,04746_Normal,Normal,5.256,-0.08
04746,04746_Normal,Normal,5.26,-0.065
04746,04746_Normal,Normal,5.264,-0.095
04746,04746_Normal,Normal,5.268,-0.08
04746,04746_Normal,Normal,5.272,-0.075
04746,04746_Normal,Normal,5.276,-0.075
04746,04746_Normal,Normal,5.28,-0.09
04746,04746_Normal,Normal,5.284,-0.075
04746,04746_Normal,Normal,5.288,-0.085
04746,04746_Normal,Normal,5.292,-0.095
04746,04746_Normal,Normal,5.296,-0.1
04746,04746_Normal,Normal,5.3,-0.1
04746,04746_Normal,Normal,5.304,-0.105
04746,04746_Normal,Normal,5.308,-0.08
04746,04746_Normal,Normal,5.312,-0.09
04746,04746_Normal,Normal,5.316,-0.095
04746,04746_Normal,Normal,5.32,-0.09
04746,04746_Normal,Normal,5.324,-0.09
04746,04746_Normal,Normal,5.328,-0.1
04746,04746_Normal,Normal,5.332,-0.09
04746,04746_Normal,Normal,5.336,-0.09
04746,04746_Normal,Normal,5.34,-0.1
04746,04746_Normal,Normal,5.344,-0.095
04746,04746_Normal,Normal,5.348,-0.1
04746,04746_Normal,Normal,5.352,-0.095
04746,04746_Normal,Normal,5.356,-0.105
04746,04746_Normal,Normal,5.36,-0.09
04746,04746_Normal,Normal,5.364,-0.11
04746,04746_Normal,Normal,5.368,-0.115
04746,04746_Normal,Normal,5.372,-0.115
04746,04746_Normal,Normal,5.376,-0.115
04746,04746_Normal,Normal,5.38,-0.12
04746,04746_Normal,Normal,5.384,-0.1
04746,04746_Normal,Normal,5.388,-0.12
04746,04746_Normal,Normal,5.392,-0.11
04746,04746_Normal,Normal,5.396,-0.115
04746,04746_Normal,Normal,5.4,-0.095
04746,04746_Normal,Normal,5.404,-0.115
04746,04746_Normal,Normal,5.408,-0.105
04746,04746_Normal,Normal,5.412,-0.135
04746,04746_Normal,Normal,5.416,-0.12
04746,04746_Normal,Normal,5.42,-0.125
04746,04746_Normal,Normal,5.424,-0.105
04746,04746_Normal,Normal,5.428,-0.14
04746,04746_Normal,Normal,5.432,-0.11
04746,04746_Normal,Normal,5.436,-0.12
04746,04746_Normal,Normal,5.44,-0.12
04746,04746_Normal,Normal,5.444,-0.11
04746,04746_Normal,Normal,5.448,-0.12
04746,04746_Normal,Normal,5.452,-0.11
04746,04746_Normal,Normal,5.456,-0.13
04746,04746_Normal,Normal,5.46,-0.125
04746,04746_Normal,Normal,5.464,-0.115
04746,04746_Normal,Normal,5.468,-0.13
04746,04746_Normal,Normal,5.472,-0.125
04746,04746_Normal,Normal,5.476,-0.14
04746,04746_Normal,Normal,5.48,-0.125
04746,04746_Normal,Normal,5.484,-0.12
04746,04746_Normal,Normal,5.488,-0.135
04746,04746_Normal,Normal,5.492,-0.11
04746,04746_Normal,Normal,5.496,-0.125
04746,04746_Normal,Normal,5.5,-0.12
04746,04746_Normal,Normal,5.504,-0.13
04746,04746_Normal,Normal,5.508,-0.13
04746,04746_Normal,Normal,5.512,-0.13
04746,04746_Normal,Normal,5.516,-0.115
04746,04746_Normal,Normal,5.52,-0.095
04746,04746_Normal,Normal,5.524,-0.115
04746,04746_Normal,Normal,5.528,-0.125
04746,04746_Normal,Normal,5.532,-0.11
04746,04746_Normal,Normal,5.536,-0.11
04746,04746_Normal,Normal,5.54,-0.12
04746,04746_Normal,Normal,5.544,-0.1
04746,04746_Normal,Normal,5.548,-0.105
04746,04746_Normal,Normal,5.552,-0.095
04746,04746_Normal,Normal,5.556,-0.06
04746,04746_Normal,Normal,5.56,-0.07
04746,04746_Normal,Normal,5.564,-0.06
04746,04746_Normal,Normal,5.568,-0.07
04746,04746_Normal,Normal,5.572,-0.045
04746,04746_Normal,Normal,5.576,-0.03
04746,04746_Normal,Normal,5.58,-0.04
04746,04746_Normal,Normal,5.584,-0.05
04746,04746_Normal,Normal,5.588,-0.035
04746,04746_Normal,Normal,5.592,-0.065
04746,04746_Normal,Normal,5.596,-0.085
04746,04746_Normal,Normal,5.6,-0.09
04746,04746_Normal,Normal,5.604,-0.1
04746,04746_Normal,Normal,5.608,-0.115
04746,04746_Normal,Normal,5.612,-0.125
04746,04746_Normal,Normal,5.616,-0.125
04746,04746_Normal,Normal,5.62,-0.13
04746,04746_Normal,Normal,5.624,-0.13
04746,04746_Normal,Normal,5.628,-0.12
04746,04746_Normal,Normal,5.632,-0.155
04746,04746_Normal,Normal,5.636,-0.135
04746,04746_Normal,Normal,5.64,-0.125
04746,04746_Normal,Normal,5.644,-0.115
04746,04746_Normal,Normal,5.648,-0.13
04746,04746_Normal,Normal,5.652,-0.13
04746,04746_Normal,Normal,5.656,-0.135
04746,04746_Normal,Normal,5.66,-0.155
04746,04746_Normal,Normal,5.664,-0.14
04746,04746_Normal,Normal,5.668,-0.14
04746,04746_Normal,Normal,5.672,-0.14
04746,04746_Normal,Normal,5.676,-0.15
04746,04746_Normal,Normal,5.68,-0.14
04746,04746_Normal,Normal,5.684,-0.16
04746,04746_Normal,Normal,5.688,-0.15
04746,04746_Normal,Normal,5.692,-0.12
04746,04746_Normal,Normal,5.696,-0.14
04746,04746_Normal,Normal,5.7,-0.155
04746,04746_Normal,Normal,5.704,-0.145
04746,04746_Normal,Normal,5.708,-0.15
04746,04746_Normal,Normal,5.712,-0.135
04746,04746_Normal,Normal,5.716,-0.105
04746,04746_Normal,Normal,5.72,-0.125
04746,04746_Normal,Normal,5.724,-0.13
04746,04746_Normal,Normal,5.728,-0.12
04746,04746_Normal,Normal,5.732,-0.07
04746,04746_Normal,Normal,5.736,0.005
04746,04746_Normal,Normal,5.74,0.09
04746,04746_Normal,Normal,5.744,0.115
04746,04746_Normal,Normal,5.748,0.095
04746,04746_Normal,Normal,5.752,0.09
04746,04746_Normal,Normal,5.756,0.085
04746,04746_Normal,Normal,5.76,0.055
04746,04746_Normal,Normal,5.764,-0.015
04746,04746_Normal,Normal,5.768,-0.17
04746,04746_Normal,Normal,5.772,-0.3
04746,04746_Normal,Normal,5.776,-0.35
04746,04746_Normal,Normal,5.78,-0.32
04746,04746_Normal,Normal,5.784,-0.245
04746,04746_Normal,Normal,5.788,-0.18
04746,04746_Normal,Normal,5.792,-0.135
04746,04746_Normal,Normal,5.796,-0.12
04746,04746_Normal,Normal,5.8,-0.135
04746,04746_Normal,Normal,5.804,-0.115
04746,04746_Normal,Normal,5.808,-0.11
04746,04746_Normal,Normal,5.812,-0.1
04746,04746_Normal,Normal,5.816,-0.105
04746,04746_Normal,Normal,5.82,-0.105
04746,04746_Normal,Normal,5.824,-0.125
04746,04746_Normal,Normal,5.828,-0.125
04746,04746_Normal,Normal,5.832,-0.095
04746,04746_Normal,Normal,5.836,-0.13
04746,04746_Normal,Normal,5.84,-0.11
04746,04746_Normal,Normal,5.844,-0.11
04746,04746_Normal,Normal,5.848,-0.105
04746,04746_Normal,Normal,5.852,-0.11
04746,04746_Normal,Normal,5.856,-0.09
04746,04746_Normal,Normal,5.86,-0.1
04746,04746_Normal,Normal,5.864,-0.11
04746,04746_Normal,Normal,5.868,-0.105
04746,04746_Normal,Normal,5.872,-0.095
04746,04746_Normal,Normal,5.876,-0.08
04746,04746_Normal,Normal,5.88,-0.105
04746,04746_Normal,Normal,5.884,-0.105
04746,04746_Normal,Normal,5.888,-0.085
04746,04746_Normal,Normal,5.892,-0.085
04746,04746_Normal,Normal,5.896,-0.08
04746,04746_Normal,Normal,5.9,-0.09
04746,04746_Normal,Normal,5.904,-0.105
04746,04746_Normal,Normal,5.908,-0.075
04746,04746_Normal,Normal,5.912,-0.08
04746,04746_Normal,Normal,5.916,-0.09
04746,04746_Normal,Normal,5.92,-0.09
04746,04746_Normal,Normal,5.924,-0.06
04746,04746_Normal,Normal,5.928,-0.06
04746,04746_Normal,Normal,5.932,-0.08
04746,04746_Normal,Normal,5.936,-0.065
04746,04746_Normal,Normal,5.94,-0.07
04746,04746_Normal,Normal,5.944,-0.06
04746,04746_Normal,Normal,5.948,-0.065
04746,04746_Normal,Normal,5.952,-0.065
04746,04746_Normal,Normal,5.956,-0.04
04746,04746_Normal,Normal,5.96,-0.05
04746,04746_Normal,Normal,5.964,-0.045
04746,04746_Normal,Normal,5.968,-0.045
04746,04746_Normal,Normal,5.972,-0.02
04746,04746_Normal,Normal,5.976,-0.03
04746,04746_Normal,Normal,5.98,-0.03
04746,04746_Normal,Normal,5.984,0.0
04746,04746_Normal,Normal,5.988,-0.025
04746,04746_Normal,Normal,5.992,-0.01
04746,04746_Normal,Normal,5.996,-0.005
04746,04746_Normal,Normal,6.0,0.0
04746,04746_Normal,Normal,6.004,0.0
04746,04746_Normal,Normal,6.008,0.0
04746,04746_Normal,Normal,6.012,0.03
04746,04746_Normal,Normal,6.016,0.025
04746,04746_Normal,Normal,6.02,0.0
04746,04746_Normal,Normal,6.024,0.015
04746,04746_Normal,Normal,6.028,0.01
04746,04746_Normal,Normal,6.032,0.015
04746,04746_Normal,Normal,6.036,0.01
04746,04746_Normal,Normal,6.04,0.0
04746,04746_Normal,Normal,6.044,-0.01
04746,04746_Normal,Normal,6.048,0.01
04746,04746_Normal,Normal,6.052,-0.02
04746,04746_Normal,Normal,6.056,-0.045
04746,04746_Normal,Normal,6.06,-0.04
04746,04746_Normal,Normal,6.064,-0.06
04746,04746_Normal,Normal,6.068,-0.055
04746,04746_Normal,Normal,6.072,-0.06
04746,04746_Normal,Normal,6.076,-0.07
04746,04746_Normal,Normal,6.08,-0.1
04746,04746_Normal,Normal,6.084,-0.1
04746,04746_Normal,Normal,6.088,-0.1
04746,04746_Normal,Normal,6.092,-0.125
04746,04746_Normal,Normal,6.096,-0.125
04746,04746_Normal,Normal,6.1,-0.12
04746,04746_Normal,Normal,6.104,-0.125
04746,04746_Normal,Normal,6.108,-0.145
04746,04746_Normal,Normal,6.112,-0.18
04746,04746_Normal,Normal,6.116,-0.16
04746,04746_Normal,Normal,6.12,-0.15
04746,04746_Normal,Normal,6.124,-0.16
04746,04746_Normal,Normal,6.128,-0.14
04746,04746_Normal,Normal,6.132,-0.145
04746,04746_Normal,Normal,6.136,-0.155
04746,04746_Normal,Normal,6.14,-0.16
04746,04746_Normal,Normal,6.144,-0.135
04746,04746_Normal,Normal,6.148,-0.145
04746,04746_Normal,Normal,6.152,-0.175
04746,04746_Normal,Normal,6.156,-0.155
04746,04746_Normal,Normal,6.16,-0.165
04746,04746_Normal,Normal,6.164,-0.155
04746,04746_Normal,Normal,6.168,-0.15
04746,04746_Normal,Normal,6.172,-0.15
04746,04746_Normal,Normal,6.176,-0.155
04746,04746_Normal,Normal,6.18,-0.175
04746,04746_Normal,Normal,6.184,-0.185
04746,04746_Normal,Normal,6.188,-0.16
04746,04746_Normal,Normal,6.192,-0.175
04746,04746_Normal,Normal,6.196,-0.155
04746,04746_Normal,Normal,6.2,-0.16
04746,04746_Normal,Normal,6.204,-0.16
04746,04746_Normal,Normal,6.208,-0.155
04746,04746_Normal,Normal,6.212,-0.16
04746,04746_Normal,Normal,6.216,-0.16
04746,04746_Normal,Normal,6.22,-0.16
04746,04746_Normal,Normal,6.224,-0.17
04746,04746_Normal,Normal,6.228,-0.165
04746,04746_Normal,Normal,6.232,-0.17
04746,04746_Normal,Normal,6.236,-0.175
04746,04746_Normal,Normal,6.24,-0.17
04746,04746_Normal,Normal,6.244,-0.195
04746,04746_Normal,Normal,6.248,-0.16
04746,04746_Normal,Normal,6.252,-0.16
04746,04746_Normal,Normal,6.256,-0.18
04746,04746_Normal,Normal,6.26,-0.17
04746,04746_Normal,Normal,6.264,-0.18
04746,04746_Normal,Normal,6.268,-0.18
04746,04746_Normal,Normal,6.272,-0.18
04746,04746_Normal,Normal,6.276,-0.185
04746,04746_Normal,Normal,6.28,-0.18
04746,04746_Normal,Normal,6.284,-0.18
04746,04746_Normal,Normal,6.288,-0.195
04746,04746_Normal,Normal,6.292,-0.195
04746,04746_Normal,Normal,6.296,-0.2
04746,04746_Normal,Normal,6.3,-0.195
04746,04746_Normal,Normal,6.304,-0.195
04746,04746_Normal,Normal,6.308,-0.195
04746,04746_Normal,Normal,6.312,-0.175
04746,04746_Normal,Normal,6.316,-0.19
04746,04746_Normal,Normal,6.32,-0.18
04746,04746_Normal,Normal,6.324,-0.17
04746,04746_Normal,Normal,6.328,-0.2
04746,04746_Normal,Normal,6.332,-0.19
04746,04746_Normal,Normal,6.336,-0.185
04746,04746_Normal,Normal,6.34,-0.2
04746,04746_Normal,Normal,6.344,-0.185
04746,04746_Normal,Normal,6.348,-0.205
04746,04746_Normal,Normal,6.352,-0.195
04746,04746_Normal,Normal,6.356,-0.185
04746,04746_Normal,Normal,6.36,-0.21
04746,04746_Normal,Normal,6.364,-0.195
04746,04746_Normal,Normal,6.368,-0.2
04746,04746_Normal,Normal,6.372,-0.21
04746,04746_Normal,Normal,6.376,-0.185
04746,04746_Normal,Normal,6.38,-0.205
04746,04746_Normal,Normal,6.384,-0.195
04746,04746_Normal,Normal,6.388,-0.195
04746,04746_Normal,Normal,6.392,-0.22
04746,04746_Normal,Normal,6.396,-0.205
04746,04746_Normal,Normal,6.4,-0.21
04746,04746_Normal,Normal,6.404,-0.185
04746,04746_Normal,Normal,6.408,-0.19
04746,04746_Normal,Normal,6.412,-0.21
04746,04746_Normal,Normal,6.416,-0.205
04746,04746_Normal,Normal,6.42,-0.205
04746,04746_Normal,Normal,6.424,-0.205
04746,04746_Normal,Normal,6.428,-0.185
04746,04746_Normal,Normal,6.432,-0.185
04746,04746_Normal,Normal,6.436,-0.195
04746,04746_Normal,Normal,6.44,-0.2
04746,04746_Normal,Normal,6.444,-0.195
04746,04746_Normal,Normal,6.448,-0.195
04746,04746_Normal,Normal,6.452,-0.18
04746,04746_Normal,Normal,6.456,-0.21
04746,04746_Normal,Normal,6.46,-0.185
04746,04746_Normal,Normal,6.464,-0.18
04746,04746_Normal,Normal,6.468,-0.205
04746,04746_Normal,Normal,6.472,-0.2
04746,04746_Normal,Normal,6.476,-0.19
04746,04746_Normal,Normal,6.48,-0.19
04746,04746_Normal,Normal,6.484,-0.17
04746,04746_Normal,Normal,6.488,-0.175
04746,04746_Normal,Normal,6.492,-0.16
04746,04746_Normal,Normal,6.496,-0.15
04746,04746_Normal,Normal,6.5,-0.15
04746,04746_Normal,Normal,6.504,-0.13
04746,04746_Normal,Normal,6.508,-0.115
04746,04746_Normal,Normal,6.512,-0.085
04746,04746_Normal,Normal,6.516,-0.115
04746,04746_Normal,Normal,6.52,-0.125
04746,04746_Normal,Normal,6.524,-0.115
04746,04746_Normal,Normal,6.528,-0.09
04746,04746_Normal,Normal,6.532,-0.12
04746,04746_Normal,Normal,6.536,-0.12
04746,04746_Normal,Normal,6.54,-0.135
04746,04746_Normal,Normal,6.544,-0.145
04746,04746_Normal,Normal,6.548,-0.18
04746,04746_Normal,Normal,6.552,-0.16
04746,04746_Normal,Normal,6.556,-0.165
04746,04746_Normal,Normal,6.56,-0.195
04746,04746_Normal,Normal,6.564,-0.185
04746,04746_Normal,Normal,6.568,-0.165
04746,04746_Normal,Normal,6.572,-0.195
04746,04746_Normal,Normal,6.576,-0.18
04746,04746_Normal,Normal,6.58,-0.145
04746,04746_Normal,Normal,6.584,-0.16
04746,04746_Normal,Normal,6.588,-0.185
04746,04746_Normal,Normal,6.592,-0.18
04746,04746_Normal,Normal,6.596,-0.16
04746,04746_Normal,Normal,6.6,-0.185
04746,04746_Normal,Normal,6.604,-0.185
04746,04746_Normal,Normal,6.608,-0.185
04746,04746_Normal,Normal,6.612,-0.2
04746,04746_Normal,Normal,6.616,-0.185
04746,04746_Normal,Normal,6.62,-0.205
04746,04746_Normal,Normal,6.624,-0.16
04746,04746_Normal,Normal,6.628,-0.155
04746,04746_Normal,Normal,6.632,-0.17
04746,04746_Normal,Normal,6.636,-0.195
04746,04746_Normal,Normal,6.64,-0.185
04746,04746_Normal,Normal,6.644,-0.165
04746,04746_Normal,Normal,6.648,-0.17
04746,04746_Normal,Normal,6.652,-0.175
04746,04746_Normal,Normal,6.656,-0.195
04746,04746_Normal,Normal,6.66,-0.16
04746,04746_Normal,Normal,6.664,-0.15
04746,04746_Normal,Normal,6.668,-0.09
04746,04746_Normal,Normal,6.672,0.005
04746,04746_Normal,Normal,6.676,0.055
04746,04746_Normal,Normal,6.68,0.105
04746,04746_Normal,Normal,6.684,0.085
04746,04746_Normal,Normal,6.688,0.09
04746,04746_Normal,Normal,6.692,0.075
04746,04746_Normal,Normal,6.696,0.025
04746,04746_Normal,Normal,6.7,-0.07
04746,04746_Normal,Normal,6.704,-0.255
04746,04746_Normal,Normal,6.708,-0.355
04746,04746_Normal,Normal,6.712,-0.365
04746,04746_Normal,Normal,6.716,-0.29
04746,04746_Normal,Normal,6.72,-0.23
04746,04746_Normal,Normal,6.724,-0.185
04746,04746_Normal,Normal,6.728,-0.155
04746,04746_Normal,Normal,6.732,-0.145
04746,04746_Normal,Normal,6.736,-0.16
04746,04746_Normal,Normal,6.74,-0.155
04746,04746_Normal,Normal,6.744,-0.165
04746,04746_Normal,Normal,6.748,-0.16
04746,04746_Normal,Normal,6.752,-0.16
04746,04746_Normal,Normal,6.756,-0.175
04746,04746_Normal,Normal,6.76,-0.16
04746,04746_Normal,Normal,6.764,-0.15
04746,04746_Normal,Normal,6.768,-0.155
04746,04746_Normal,Normal,6.772,-0.16
04746,04746_Normal,Normal,6.776,-0.145
04746,04746_Normal,Normal,6.78,-0.14
04746,04746_Normal,Normal,6.784,-0.125
04746,04746_Normal,Normal,6.788,-0.13
04746,04746_Normal,Normal,6.792,-0.14
04746,04746_Normal,Normal,6.796,-0.135
04746,04746_Normal,Normal,6.8,-0.14
04746,04746_Normal,Normal,6.804,-0.16
04746,04746_Normal,Normal,6.808,-0.135
04746,04746_Normal,Normal,6.812,-0.115
04746,04746_Normal,Normal,6.816,-0.115
04746,04746_Normal,Normal,6.82,-0.125
04746,04746_Normal,Normal,6.824,-0.13
04746,04746_Normal,Normal,6.828,-0.12
04746,04746_Normal,Normal,6.832,-0.13
04746,04746_Normal,Normal,6.836,-0.11
04746,04746_Normal,Normal,6.84,-0.115
04746,04746_Normal,Normal,6.844,-0.105
04746,04746_Normal,Normal,6.848,-0.125
04746,04746_Normal,Normal,6.852,-0.1
04746,04746_Normal,Normal,6.856,-0.095
04746,04746_Normal,Normal,6.86,-0.07
04746,04746_Normal,Normal,6.864,-0.07
04746,04746_Normal,Normal,6.868,-0.08
04746,04746_Normal,Normal,6.872,-0.075
04746,04746_Normal,Normal,6.876,-0.055
04746,04746_Normal,Normal,6.88,-0.04
04746,04746_Normal,Normal,6.884,-0.03
04746,04746_Normal,Normal,6.888,-0.04
04746,04746_Normal,Normal,6.892,-0.025
04746,04746_Normal,Normal,6.896,-0.03
04746,04746_Normal,Normal,6.9,-0.04
04746,04746_Normal,Normal,6.904,-0.02
04746,04746_Normal,Normal,6.908,0.0
04746,04746_Normal,Normal,6.912,-0.015
04746,04746_Normal,Normal,6.916,0.015
04746,04746_Normal,Normal,6.92,0.01
04746,04746_Normal,Normal,6.924,0.015
04746,04746_Normal,Normal,6.928,0.01
04746,04746_Normal,Normal,6.932,0.015
04746,04746_Normal,Normal,6.936,0.035
04746,04746_Normal,Normal,6.94,0.035
04746,04746_Normal,Normal,6.944,0.02
04746,04746_Normal,Normal,6.948,0.015
04746,04746_Normal,Normal,6.952,0.015
04746,04746_Normal,Normal,6.956,0.02
04746,04746_Normal,Normal,6.96,0.015
04746,04746_Normal,Normal,6.964,0.0
04746,04746_Normal,Normal,6.968,0.005
04746,04746_Normal,Normal,6.972,0.0
04746,04746_Normal,Normal,6.976,0.015
04746,04746_Normal,Normal,6.98,0.0
04746,04746_Normal,Normal,6.984,-0.005
04746,04746_Normal,Normal,6.988,-0.03
04746,04746_Normal,Normal,6.992,-0.04
04746,04746_Normal,Normal,6.996,-0.06
04746,04746_Normal,Normal,7.0,-0.075
04746,04746_Normal,Normal,7.004,-0.065
04746,04746_Normal,Normal,7.008,-0.08
04746,04746_Normal,Normal,7.012,-0.105
04746,04746_Normal,Normal,7.016,-0.11
04746,04746_Normal,Normal,7.02,-0.11
04746,04746_Normal,Normal,7.024,-0.11
04746,04746_Normal,Normal,7.028,-0.12
04746,04746_Normal,Normal,7.032,-0.13
