record,window,rhythm,beat,rr
04746,8,Normal,2,0.956
04746,8,Normal,3,0.936
04746,8,Normal,4,1.004
04746,8,Normal,5,0.976
04746,8,Normal,6,0.568
04746,8,Normal,7,1.128
04746,8,Normal,8,0.96
04746,8,Normal,9,0.94
04746,8,Normal,10,0.868
04746,8,Normal,11,0.82
04746,8,Normal,12,0.836
04746,8,Normal,13,0.84
04746,8,Normal,14,0.896
04746,8,Normal,15,0.916
04746,8,Normal,16,0.908
04746,8,Normal,17,0.94
04746,8,Normal,18,0.988
04746,8,Normal,19,0.944
04746,8,Normal,20,0.96
04746,8,Normal,21,0.516
04746,8,Normal,22,1.132
04746,8,Normal,23,0.98
04746,8,Normal,24,0.916
04746,8,Normal,25,0.936
04746,8,Normal,26,0.904
04746,8,Normal,27,0.896
04746,8,Normal,28,0.92
04746,8,Normal,29,0.904
04746,9,Normal,0,1.008
04746,9,Normal,1,1.032
04746,9,Normal,2,0.856
04746,9,Normal,3,1.14
04746,9,Normal,4,1.028
04746,9,Normal,5,0.996
04746,9,Normal,6,1.02
04746,9,Normal,7,0.984
04746,9,Normal,8,1.052
04746,9,Normal,9,1.02
04746,9,Normal,10,1.02
04746,9,Normal,11,1.028
04746,9,Normal,12,1.028
04746,9,Normal,13,1.036
04746,9,Normal,14,1.016
04746,9,Normal,15,1.004
04746,9,Normal,16,0.988
04746,9,Normal,17,1.092
04746,9,Normal,18,1.056
04746,9,Normal,19,0.968
04746,9,Normal,20,0.972
04746,9,Normal,21,1.048
04746,9,Normal,22,1.036
04746,9,Normal,23,0.968
04746,9,Normal,24,0.924
04746,9,Normal,25,0.98
04746,9,Normal,26,0.996
04746,9,Normal,27,1.008
04746,9,Normal,28,1.012
04746,9,Normal,29,1.02
04746,10,Normal,0,0.864
04746,10,Normal,1,0.856
04746,10,Normal,2,0.848
04746,10,Normal,3,0.844
04746,10,Normal,4,0.86
04746,10,Normal,5,0.864
04746,10,Normal,6,0.844
04746,10,Normal,7,0.856
04746,10,Normal,8,0.84
04746,10,Normal,9,0.844
04746,10,Normal,10,0.864
04746,10,Normal,11,0.86
04746,10,Normal,12,0.864
04746,10,Normal,13,0.904
04746,10,Normal,14,0.896
04746,10,Normal,15,0.9
04746,10,Normal,16,0.908
04746,10,Normal,17,0.924
04746,10,Normal,18,0.956
04746,10,Normal,19,0.932
04746,10,Normal,20,0.94
04746,10,Normal,21,0.956
04746,10,Normal,22,0.968
04746,10,Normal,23,0.944
04746,10,Normal,24,0.924
04746,10,Normal,25,0.92
04746,10,Normal,26,0.928
04746,10,Normal,27,0.904
04746,10,Normal,28,0.916
04746,10,Normal,29,0.892
04746,11,Normal,0,0.972
04746,11,Normal,1,1.024
04746,11,Normal,2,1.064
04746,11,Normal,3,1.012
04746,11,Normal,4,1.024
04746,11,Normal,5,1.04
04746,11,Normal,6,1.056
04746,11,Normal,7,1.052
04746,11,Normal,8,0.972
04746,11,Normal,9,0.596
04746,11,Normal,10,1.18
04746,11,Normal,11,1.024
04746,11,Normal,12,0.976
04746,11,Normal,13,0.992
04746,11,Normal,14,1.004
04746,11,Normal,15,0.956
04746,11,Normal,16,0.936
04746,11,Normal,17,0.956
04746,11,Normal,18,0.96
04746,11,Normal,19,0.976
04746,11,Normal,20,1.012
04746,11,Normal,21,1.016
04746,11,Normal,22,1.012
04746,11,Normal,23,0.584
04746,11,Normal,24,1.176
04746,11,Normal,25,1.012
04746,11,Normal,26,1.044
04746,11,Normal,27,1.04
04746,11,Normal,28,1.028
04746,11,Normal,29,0.984
04746,12,Normal,0,0.892
04746,12,Normal,1,0.908
04746,12,Normal,2,0.916
04746,12,Normal,3,0.896
04746,12,Normal,4,0.876
04746,12,Normal,5,0.876
04746,12,Normal,6,0.892
04746,12,Normal,7,0.892
04746,12,Normal,8,0.872
04746,12,Normal,9,0.852
04746,12,Normal,10,0.872
04746,12,Normal,11,0.88
04746,12,Normal,12,0.868
04746,12,Normal,13,0.884
04746,12,Normal,14,0.888
04746,12,Normal,15,0.896
04746,12,Normal,16,0.936
04746,12,Normal,17,0.932
04746,12,Normal,18,0.944
04746,12,Normal,19,0.952
04746,12,Normal,20,0.928
04746,12,Normal,21,0.916
04746,12,Normal,22,0.884
04746,12,Normal,23,0.872
04746,12,Normal,24,0.9
04746,12,Normal,25,0.868
04746,12,Normal,26,0.876
04746,12,Normal,27,0.88
04746,12,Normal,28,0.884
04746,12,Normal,29,0.9
04746,13,Normal,0,0.952
04746,13,Normal,1,0.936
04746,13,Normal,2,0.952
04746,13,Normal,3,0.96
04746,13,Normal,4,0.952
04746,13,Normal,5,0.948
04746,13,Normal,6,0.96
04746,13,Normal,7,0.972
04746,13,Normal,8,0.976
04746,13,Normal,9,0.976
04746,13,Normal,10,0.98
04746,13,Normal,11,1.016
04746,13,Normal,12,1.012
04746,13,Normal,13,0.988
04746,13,Normal,14,0.996
04746,13,Normal,15,1.02
04746,13,Normal,16,1.004
04746,13,Normal,17,1.008
04746,13,Normal,18,0.98
04746,13,Normal,19,1.016
04746,13,Normal,20,0.996
04746,13,Normal,21,0.98
04746,13,Normal,22,0.968
04746,13,Normal,23,0.964
04746,13,Normal,24,1.004
04746,13,Normal,25,0.968
04746,13,Normal,26,0.972
04746,13,Normal,27,0.976
04746,13,Normal,28,0.988
04746,13,Normal,29,0.964
04746,14,Normal,0,0.996
04746,14,Normal,1,0.992
04746,14,Normal,2,0.972
04746,14,Normal,3,0.956
04746,14,Normal,4,0.972
04746,14,Normal,5,0.968
04746,14,Normal,6,0.948
04746,14,Normal,7,0.98
04746,14,Normal,8,0.992
04746,14,Normal,9,0.976
04746,14,Normal,10,0.964
04746,14,Normal,11,0.98
04746,14,Normal,12,1.02
04746,14,Normal,13,0.996
04746,14,Normal,14,0.984
04746,14,Normal,15,0.996
04746,14,Normal,16,0.976
04746,14,Normal,17,0.976
04746,14,Normal,18,0.976
04746,14,Normal,19,0.964
04746,14,Normal,20,0.992
04746,14,Normal,21,0.988
04746,14,Normal,22,0.98
04746,14,Normal,23,0.972
04746,14,Normal,24,1.004
04746,14,Normal,25,1.004
04746,14,Normal,26,0.952
04746,14,Normal,27,0.972
04746,14,Normal,28,0.988
04746,14,Normal,29,0.98
04746,15,Normal,0,0.884
04746,15,Normal,1,0.844
04746,15,Normal,2,0.852
04746,15,Normal,3,0.856
04746,15,Normal,4,0.844
04746,15,Normal,5,0.884
04746,15,Normal,6,0.916
04746,15,Normal,7,0.912
04746,15,Normal,8,0.896
04746,15,Normal,9,0.916
04746,15,Normal,10,0.944
04746,15,Normal,11,0.932
04746,15,Normal,12,0.92
04746,15,Normal,13,0.936
04746,15,Normal,14,0.968
04746,15,Normal,15,0.976
04746,15,Normal,16,0.956
04746,15,Normal,17,0.956
04746,15,Normal,18,0.992
04746,15,Normal,19,1.008
04746,15,Normal,20,0.972
04746,15,Normal,21,0.972
04746,15,Normal,22,0.964
04746,15,Normal,23,0.944
04746,15,Normal,24,0.932
04746,15,Normal,25,0.936
04746,15,Normal,26,0.932
04746,15,Normal,27,0.964
04746,15,Normal,28,0.968
04746,15,Normal,29,0.96
04746,16,Normal,0,1.056
04746,16,Normal,1,1.044
04746,16,Normal,2,1.084
04746,16,Normal,3,1.032
04746,16,Normal,4,1.092
04746,16,Normal,5,1.092
04746,16,Normal,6,1.064
04746,16,Normal,7,1.108
04746,16,Normal,8,1.068
04746,16,Normal,9,1.064
04746,16,Normal,10,1.048
04746,16,Normal,11,1.032
04746,16,Normal,12,1.076
04746,16,Normal,13,1.044
04746,16,Normal,14,1.032
04746,16,Normal,15,1.06
04746,16,Normal,16,1.024
04746,16,Normal,17,1.032
04746,16,Normal,18,1.036
04746,16,Normal,19,0.976
04746,16,Normal,20,1.04
04746,16,Normal,21,1.008
04746,16,Normal,22,1.0
04746,16,Normal,23,1.008
04746,16,Normal,24,0.968
04746,16,Normal,25,1.024
04746,16,Normal,26,0.988
04746,16,Normal,27,1.004
04746,16,Normal,28,1.056
04746,16,Normal,29,1.0
04746,17,Normal,0,1.084
04746,17,Normal,1,1.048
04746,17,Normal,2,1.088
04746,17,Normal,3,1.06
04746,17,Normal,4,1.076
04746,17,Normal,5,1.088
04746,17,Normal,6,1.048
04746,17,Normal,7,1.088
04746,17,Normal,8,1.108
04746,17,Normal,9,1.048
04746,17,Normal,10,1.108
04746,17,Normal,11,1.06
04746,17,Normal,12,1.1
04746,17,Normal,13,1.164
04746,17,Normal,14,1.092
04746,17,Normal,15,1.136
04746,17,Normal,16,1.132
04746,17,Normal,17,1.1
04746,17,Normal,18,1.172
04746,17,Normal,19,1.16
04746,17,Normal,20,1.128
04746,17,Normal,21,1.184
04746,17,Normal,22,1.18
04746,17,Normal,23,1.136
04746,17,Normal,24,1.16
04746,17,Normal,25,1.184
04746,17,Normal,26,1.124
04746,17,Normal,27,1.124
04746,17,Normal,28,1.128
04746,17,Normal,29,1.144
04746,18,Normal,0,1.024
04746,18,Normal,1,1.052
04746,18,Normal,2,1.06
04746,18,Normal,3,1.028
04746,18,Normal,4,1.016
04746,18,Normal,5,1.04
04746,18,Normal,6,1.04
04746,18,Normal,7,1.04
04746,18,Normal,8,1.068
04746,18,Normal,9,1.072
04746,18,Normal,10,1.088
04746,18,Normal,11,1.088
04746,18,Normal,12,1.064
04746,18,Normal,13,1.092
04746,18,Normal,14,1.068
04746,18,Normal,15,1.08
04746,18,Normal,16,1.072
04746,18,Normal,17,1.056
04746,18,Normal,18,1.044
04746,18,Normal,19,1.052
04746,18,Normal,20,1.024
04746,18,Normal,21,1.064
04746,18,Normal,22,1.068
04746,18,Normal,23,1.052
04746,18,Normal,24,1.1
04746,18,Normal,25,1.072
04746,18,Normal,26,1.068
04746,18,Normal,27,1.064
04746,18,Normal,28,1.076
04746,18,Normal,29,1.068
04746,19,Normal,0,0.968
04746,19,Normal,1,0.984
04746,19,Normal,2,0.944
04746,19,Normal,3,0.952
04746,19,Normal,4,0.936
04746,19,Normal,5,0.924
04746,19,Normal,6,0.888
04746,19,Normal,7,0.904
04746,19,Normal,8,0.916
04746,19,Normal,9,0.94
04746,19,Normal,10,0.936
04746,19,Normal,11,0.932
04746,19,Normal,12,0.932
04746,19,Normal,13,0.952
04746,19,Normal,14,0.94
04746,19,Normal,15,0.936
04746,19,Normal,16,0.96
04746,19,Normal,17,0.976
04746,19,Normal,18,1.0
04746,19,Normal,19,0.996
04746,19,Normal,20,0.96
04746,19,Normal,21,0.996
04746,19,Normal,22,0.992
04746,19,Normal,23,0.972
04746,19,Normal,24,0.992
04746,19,Normal,25,0.984
04746,19,Normal,26,1.016
04746,19,Normal,27,1.008
04746,19,Normal,28,0.98
04746,19,Normal,29,0.992
04746,20,Normal,0,0.904
04746,20,Normal,1,0.908
04746,20,Normal,2,0.912
04746,20,Normal,3,0.924
04746,20,Normal,4,0.928
04746,20,Normal,5,0.892
04746,20,Normal,6,0.868
04746,20,Normal,7,0.876
04746,20,Normal,8,0.892
04746,20,Normal,9,0.884
04746,20,Normal,10,0.864
04746,20,Normal,11,0.852
04746,20,Normal,12,0.852
04746,20,Normal,13,0.86
04746,20,Normal,14,0.872
04746,20,Normal,15,0.876
04746,20,Normal,16,0.848
04746,20,Normal,17,0.86
04746,20,Normal,18,0.868
04746,20,Normal,19,0.856
04746,20,Normal,20,0.86
04746,20,Normal,21,0.868
04746,20,Normal,22,0.872
04746,20,Normal,23,0.872
04746,20,Normal,24,0.856
04746,20,Normal,25,0.844
04746,20,Normal,26,0.884
04746,20,Normal,27,0.888
04746,20,Normal,28,0.892
04746,20,Normal,29,0.88
04746,21,Normal,0,0.988
04746,21,Normal,1,1.0
04746,21,Normal,2,1.004
04746,21,Normal,3,1.008
04746,21,Normal,4,0.976
04746,21,Normal,5,1.016
04746,21,Normal,6,1.012
04746,21,Normal,7,0.984
04746,21,Normal,8,0.968
04746,21,Normal,9,0.992
04746,21,Normal,10,1.016
04746,21,Normal,11,0.952
04746,21,Normal,12,0.948
04746,21,Normal,13,0.964
04746,21,Normal,14,0.944
04746,21,Normal,15,0.92
04746,21,Normal,16,0.9
04746,21,Normal,17,0.904
04746,21,Normal,18,0.924
04746,21,Normal,19,0.904
04746,21,Normal,20,0.9
04746,21,Normal,21,0.908
04746,21,Normal,22,0.884
04746,21,Normal,23,0.88
04746,21,Normal,24,0.86
04746,21,Normal,25,0.86
04746,21,Normal,26,0.876
04746,21,Normal,27,0.896
04746,21,Normal,28,0.892
04746,21,Normal,29,0.884
04746,22,Normal,0,1.168
04746,22,Normal,1,1.14
04746,22,Normal,2,1.108
04746,22,Normal,3,1.172
04746,22,Normal,4,1.136
04746,22,Normal,5,1.104
04746,22,Normal,6,1.18
04746,22,Normal,7,1.156
04746,22,Normal,8,1.128
04746,22,Normal,9,1.188
04746,22,Normal,10,1.192
04746,22,Normal,11,1.132
04746,22,Normal,12,1.172
04746,22,Normal,13,1.172
04746,22,Normal,14,1.148
04746,22,Normal,15,1.116
04746,22,Normal,16,1.128
04746,22,Normal,17,1.112
04746,22,Normal,18,1.084
04746,22,Normal,19,1.14
04746,22,Normal,20,1.188
04746,22,Normal,21,1.128
04746,22,Normal,22,1.16
04746,22,Normal,23,1.1
04746,22,Normal,24,1.136
04746,22,Normal,25,1.108
04746,22,Normal,26,1.048
04746,22,Normal,27,1.1
04746,22,Normal,28,1.128
04746,22,Normal,29,1.092
04746,23,Normal,0,1.02
04746,23,Normal,1,1.044
04746,23,Normal,2,1.028
04746,23,Normal,3,1.028
04746,23,Normal,4,1.056
04746,23,Normal,5,1.04
04746,23,Normal,6,0.984
04746,23,Normal,7,1.048
04746,23,Normal,8,1.036
04746,23,Normal,9,0.988
04746,23,Normal,10,1.004
04746,23,Normal,11,0.992
04746,23,Normal,12,0.98
04746,23,Normal,13,0.984
04746,23,Normal,14,0.984
04746,23,Normal,15,0.948
04746,23,Normal,16,1.012
04746,23,Normal,17,0.996
04746,23,Normal,18,0.96
04746,23,Normal,19,1.044
04746,23,Normal,20,1.052
04746,23,Normal,21,0.984
04746,23,Normal,22,1.028
04746,23,Normal,23,1.036
04746,23,Normal,24,1.024
04746,23,Normal,25,1.036
04746,23,Normal,26,1.036
04746,23,Normal,27,0.992
04746,23,Normal,28,1.064
04746,23,Normal,29,1.044
04746,24,Normal,0,1.084
04746,24,Normal,1,1.036
04746,24,Normal,2,1.024
04746,24,Normal,3,1.016
04746,24,Normal,4,1.008
04746,24,Normal,5,1.04
04746,24,Normal,6,1.008
04746,24,Normal,7,1.0
04746,24,Normal,8,0.908
04746,24,Normal,9,0.964
04746,24,Normal,10,0.98
04746,24,Normal,11,0.976
04746,24,Normal,12,0.984
04746,24,Normal,13,0.964
04746,24,Normal,14,0.976
04746,24,Normal,15,1.008
04746,24,Normal,16,0.984
04746,24,Normal,17,0.964
04746,24,Normal,18,1.016
04746,24,Normal,19,1.04
04746,24,Normal,20,0.98
04746,24,Normal,21,1.036
04746,24,Normal,22,1.064
04746,24,Normal,23,1.016
04746,24,Normal,24,1.008
04746,24,Normal,25,1.044
04746,24,Normal,26,1.036
04746,24,Normal,27,0.996
04746,24,Normal,28,1.036
04746,24,Normal,29,1.02
04746,25,Normal,0,0.916
04746,25,Normal,1,0.98
04746,25,Normal,2,0.98
04746,25,Normal,3,0.944
04746,25,Normal,4,0.936
04746,25,Normal,5,0.932
04746,25,Normal,6,0.912
04746,25,Normal,7,0.904
04746,25,Normal,8,0.892
04746,25,Normal,9,0.912
04746,25,Normal,10,0.936
04746,25,Normal,11,0.944
04746,25,Normal,12,0.944
04746,25,Normal,13,0.956
04746,25,Normal,14,0.964
04746,25,Normal,15,0.944
04746,25,Normal,16,0.936
04746,25,Normal,17,0.936
04746,25,Normal,18,0.936
04746,25,Normal,19,0.94
04746,25,Normal,20,0.912
04746,25,Normal,21,0.892
04746,25,Normal,22,0.9
04746,25,Normal,23,0.864
04746,25,Normal,24,0.864
04746,25,Normal,25,0.848
04746,25,Normal,26,0.84
04746,25,Normal,27,0.852
04746,25,Normal,28,0.86
04746,25,Normal,29,0.848
04746,26,Normal,0,1.016
04746,26,Normal,1,1.024
04746,26,Normal,2,1.028
04746,26,Normal,3,1.012
04746,26,Normal,4,1.064
04746,26,Normal,5,1.032
04746,26,Normal,6,1.044
04746,26,Normal,7,1.092
04746,26,Normal,8,1.048
04746,26,Normal,9,1.06
04746,26,Normal,10,1.036
04746,26,Normal,11,1.072
04746,26,Normal,12,1.088
04746,26,Normal,13,1.024
04746,26,Normal,14,1.048
04746,26,Normal,15,1.064
04746,26,Normal,16,1.036
04746,26,Normal,17,1.056
04746,26,Normal,18,1.036
04746,26,Normal,19,1.052
04746,26,Normal,20,1.076
04746,26,Normal,21,1.016
04746,26,Normal,22,1.048
04746,26,Normal,23,1.064
04746,26,Normal,24,1.012
04746,26,Normal,25,1.048
04746,26,Normal,26,1.008
04746,26,Normal,27,1.064
04746,26,Normal,28,1.056
04746,26,Normal,29,1.008
04746,27,Normal,0,0.944
04746,27,Normal,1,0.92
04746,27,Normal,2,0.96
04746,27,Normal,3,0.936
04746,27,Normal,4,0.912
04746,27,Normal,5,0.9
04746,27,Normal,6,0.872
04746,27,Normal,7,0.916
04746,27,Normal,8,0.9
04746,27,Normal,9,0.896
04746,27,Normal,10,0.9
04746,27,Normal,11,0.912
04746,27,Normal,12,0.94
04746,27,Normal,13,0.936
04746,27,Normal,14,0.94
04746,27,Normal,15,0.944
04746,27,Normal,16,0.976
04746,27,Normal,17,0.976
04746,27,Normal,18,0.964
04746,27,Normal,19,0.948
04746,27,Normal,20,0.944
04746,27,Normal,21,0.964
04746,27,Normal,22,0.94
04746,27,Normal,23,0.964
04746,27,Normal,24,0.952
04746,27,Normal,25,0.952
04746,27,Normal,26,0.956
04746,27,Normal,27,0.94
04746,27,Normal,28,0.964
04746,27,Normal,29,0.98
04746,28,Normal,0,0.988
04746,28,Normal,1,0.976
04746,28,Normal,2,0.996
04746,28,Normal,3,0.984
04746,28,Normal,4,0.94
04746,28,Normal,5,0.916
04746,28,Normal,6,0.888
04746,28,Normal,7,0.884
04746,28,Normal,8,0.896
04746,28,Normal,9,0.88
04746,28,Normal,10,0.896
04746,28,Normal,11,0.912
04746,28,Normal,12,0.924
04746,28,Normal,13,0.916
04746,28,Normal,14,0.932
04746,28,Normal,15,0.952
04746,28,Normal,16,0.952
04746,28,Normal,17,0.936
04746,28,Normal,18,0.928
04746,28,Normal,19,0.952
04746,28,Normal,20,0.948
04746,28,Normal,21,0.972
04746,28,Normal,22,0.932
04746,28,Normal,23,0.96
04746,28,Normal,24,0.984
04746,28,Normal,25,0.988
04746,28,Normal,26,0.952
04746,28,Normal,27,0.968
04746,28,Normal,28,0.98
04746,28,Normal,29,0.924
04746,29,Normal,0,0.972
04746,29,Normal,1,0.972
04746,29,Normal,2,0.944
04746,29,Normal,3,0.956
04746,29,Normal,4,0.956
04746,29,Normal,5,0.968
04746,29,Normal,6,1.004
04746,29,Normal,7,0.984
04746,29,Normal,8,1.004
04746,29,Normal,9,1.024
04746,29,Normal,10,1.028
04746,29,Normal,11,1.032
04746,29,Normal,12,1.036
04746,29,Normal,13,1.044
04746,29,Normal,14,1.052
04746,29,Normal,15,1.04
04746,29,Normal,16,0.992
04746,29,Normal,17,1.032
04746,29,Normal,18,1.016
04746,29,Normal,19,1.008
04746,29,Normal,20,1.008
04746,29,Normal,21,1.0
04746,29,Normal,22,0.996
04746,29,Normal,23,0.968
04746,29,Normal,24,0.964
04746,29,Normal,25,0.948
04746,29,Normal,26,0.984
04746,29,Normal,27,0.976
04746,29,Normal,28,0.936
04746,29,Normal,29,0.968
04746,30,Normal,0,0.844
04746,30,Normal,1,0.884
04746,30,Normal,2,0.896
04746,30,Normal,3,0.916
04746,30,Normal,4,0.912
04746,30,Normal,5,0.9
04746,30,Normal,6,0.912
04746,30,Normal,7,0.912
04746,30,Normal,8,0.924
04746,30,Normal,9,0.976
04746,30,Normal,10,0.932
04746,30,Normal,11,0.916
04746,30,Normal,12,0.916
04746,30,Normal,13,0.888
04746,30,Normal,14,0.912
04746,30,Normal,15,0.868
04746,30,Normal,16,0.848
04746,30,Normal,17,0.884
04746,30,Normal,18,0.944
04746,30,Normal,19,0.928
04746,30,Normal,20,0.96
04746,30,Normal,21,0.952
04746,30,Normal,22,0.988
04746,30,Normal,23,1.0
04746,30,Normal,24,0.98
04746,30,Normal,25,0.988
04746,30,Normal,26,0.996
04746,30,Normal,27,1.004
04746,30,Normal,28,0.988
04746,30,Normal,29,0.992
04746,31,Normal,0,0.96
04746,31,Normal,1,0.948
04746,31,Normal,2,0.956
04746,31,Normal,3,0.984
04746,31,Normal,4,0.944
04746,31,Normal,5,0.944
04746,31,Normal,6,0.968
04746,31,Normal,7,0.964
04746,31,Normal,8,0.964
04746,31,Normal,9,0.944
04746,31,Normal,10,0.952
04746,31,Normal,11,0.972
04746,31,Normal,12,0.948
04746,31,Normal,13,0.972
04746,31,Normal,14,0.96
04746,31,Normal,15,0.968
04746,31,Normal,16,0.984
04746,31,Normal,17,0.976
04746,31,Normal,18,0.94
04746,31,Normal,19,0.976
04746,31,Normal,20,0.964
04746,31,Normal,21,0.96
04746,31,Normal,22,0.952
04746,31,Normal,23,0.968
04746,31,Normal,24,0.972
04746,31,Normal,25,0.964
04746,31,Normal,26,0.956
04746,31,Normal,27,0.988
04746,31,Normal,28,1.008
04746,31,Normal,29,0.984
04746,32,Normal,0,0.864
04746,32,Normal,1,0.88
04746,32,Normal,2,0.888
04746,32,Normal,3,0.888
04746,32,Normal,4,0.872
04746,32,Normal,5,0.888
04746,32,Normal,6,0.9
04746,32,Normal,7,0.888
04746,32,Normal,8,0.868
04746,32,Normal,9,0.848
04746,32,Normal,10,0.832
04746,32,Normal,11,0.86
04746,32,Normal,12,0.872
04746,32,Normal,13,0.856
04746,32,Normal,14,0.864
04746,32,Normal,15,0.848
04746,32,Normal,16,0.864
04746,32,Normal,17,0.868
04746,32,Normal,18,0.852
04746,32,Normal,19,0.84
04746,32,Normal,20,0.864
04746,32,Normal,21,0.844
04746,32,Normal,22,0.816
04746,32,Normal,23,0.824
04746,32,Normal,24,0.824
04746,32,Normal,25,0.528
04746,32,Normal,26,1.056
04746,32,Normal,27,0.836
04746,32,Normal,28,0.836
04746,32,Normal,29,0.836
04746,33,Normal,0,0.888
04746,33,Normal,1,0.888
04746,33,Normal,2,0.864
04746,33,Normal,3,0.884
04746,33,Normal,4,0.9
04746,33,Normal,5,0.904
04746,33,Normal,6,0.9
04746,33,Normal,7,0.884
04746,33,Normal,8,0.884
04746,33,Normal,9,0.904
04746,33,Normal,10,0.896
04746,33,Normal,11,0.888
04746,33,Normal,12,0.864
04746,33,Normal,13,0.856
04746,33,Normal,14,0.876
04746,33,Normal,15,0.864
04746,33,Normal,16,0.868
04746,33,Normal,17,0.868
04746,33,Normal,18,0.884
04746,33,Normal,19,0.904
04746,33,Normal,20,0.9
04746,33,Normal,21,0.916
04746,33,Normal,22,0.92
04746,33,Normal,23,0.916
04746,33,Normal,24,0.908
04746,33,Normal,25,0.888
04746,33,Normal,26,0.86
04746,33,Normal,27,0.86
04746,33,Normal,28,0.848
04746,33,Normal,29,0.824
04746,34,Normal,0,0.584
04746,34,Normal,1,1.176
04746,34,Normal,2,1.064
04746,34,Normal,3,1.016
04746,34,Normal,4,0.552
04746,34,Normal,5,1.144
04746,34,Normal,6,1.024
04746,34,Normal,7,0.984
04746,34,Normal,8,0.996
04746,34,Normal,9,0.968
04746,34,Normal,10,0.996
04746,34,Normal,11,0.98
04746,34,Normal,12,0.94
04746,34,Normal,13,0.912
04746,34,Normal,14,0.908
04746,34,Normal,15,0.908
04746,34,Normal,16,0.864
04746,34,Normal,17,0.828
04746,34,Normal,18,0.84
04746,34,Normal,19,0.88
04746,34,Normal,20,0.912
04746,34,Normal,21,0.916
04746,34,Normal,22,0.88
04746,34,Normal,23,0.928
04746,34,Normal,24,0.944
04746,34,Normal,25,0.932
04746,34,Normal,26,0.924
04746,34,Normal,27,0.884
04746,34,Normal,28,0.916
04746,34,Normal,29,0.94
04746,35,Normal,0,0.928
04746,35,Normal,1,0.916
04746,35,Normal,2,0.928
04746,35,Normal,3,0.864
04746,35,Normal,4,0.868
04746,35,Normal,5,0.88
04746,35,Normal,6,0.9
04746,35,Normal,7,0.936
04746,35,Normal,8,0.952
04746,35,Normal,9,0.984
04746,35,Normal,10,0.988
04746,35,Normal,11,0.996
04746,35,Normal,12,1.02
04746,35,Normal,13,0.98
04746,35,Normal,14,0.988
04746,35,Normal,15,1.02
04746,35,Normal,16,1.028
04746,35,Normal,17,1.0
04746,35,Normal,18,0.976
04746,35,Normal,19,1.016
04746,35,Normal,20,1.004
04746,35,Normal,21,1.004
04746,35,Normal,22,1.028
04746,35,Normal,23,1.032
04746,35,Normal,24,1.044
04746,35,Normal,25,1.04
04746,35,Normal,26,1.036
04746,35,Normal,27,1.032
04746,35,Normal,28,1.068
04746,35,Normal,29,1.036
04746,36,Normal,0,1.008
04746,36,Normal,1,0.996
04746,36,Normal,2,1.008
04746,36,Normal,3,1.036
04746,36,Normal,4,1.0
04746,36,Normal,5,1.0
04746,36,Normal,6,1.016
04746,36,Normal,7,1.024
04746,36,Normal,8,1.012
04746,36,Normal,9,0.996
04746,36,Normal,10,0.996
04746,36,Normal,11,1.028
04746,36,Normal,12,1.008
04746,36,Normal,13,1.0
04746,36,Normal,14,1.0
04746,36,Normal,15,1.008
04746,36,Normal,16,1.016
04746,36,Normal,17,0.988
04746,36,Normal,18,1.004
04746,36,Normal,19,1.016
04746,36,Normal,20,0.996
04746,36,Normal,21,0.988
04746,36,Normal,22,0.984
04746,36,Normal,23,0.996
04746,36,Normal,24,0.996
04746,36,Normal,25,0.98
04746,36,Normal,26,1.02
04746,36,Normal,27,1.028
04746,36,Normal,28,1.0
04746,36,Normal,29,0.992
04746,37,Normal,0,1.028
04746,37,Normal,1,1.072
04746,37,Normal,2,1.06
04746,37,Normal,3,1.084
04746,37,Normal,4,1.08
04746,37,Normal,5,1.04
04746,37,Normal,6,1.084
04746,37,Normal,7,1.1
04746,37,Normal,8,1.032
04746,37,Normal,9,1.072
04746,37,Normal,10,1.1
04746,37,Normal,11,1.032
04746,37,Normal,12,1.06
04746,37,Normal,13,1.044
04746,37,Normal,14,1.04
04746,37,Normal,15,1.052
04746,37,Normal,16,1.024
04746,37,Normal,17,1.028
04746,37,Normal,18,1.092
04746,37,Normal,19,1.04
04746,37,Normal,20,1.032
04746,37,Normal,21,1.072
04746,37,Normal,22,1.032
04746,37,Normal,23,1.092
04746,37,Normal,24,1.084
